Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Engenho,AcuRite Iris®,2026/29/05 19:20,20.4,83.0,17.4,20.7,22.9,20.4,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:25,20.7,83.0,17.7,21.0,23.4,20.7,1022.69,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:30,20.7,83.0,17.7,21.0,23.4,20.7,1022.69,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:35,20.7,83.0,17.7,21.0,23.4,20.7,1022.69,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:40,20.7,82.0,17.6,21.0,23.3,20.7,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:45,20.2,84.0,17.4,20.5,22.8,20.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:50,20.5,83.0,17.5,20.8,23.1,20.5,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 19:55,20.2,84.0,17.4,20.5,22.8,20.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:00,20.2,84.0,17.4,20.5,22.8,20.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:05,20.2,84.0,17.4,20.5,22.8,20.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:10,20.2,84.0,17.4,20.5,22.8,20.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:15,20.1,84.0,17.3,20.4,22.6,20.1,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:20,20.1,84.0,17.3,20.4,22.6,20.1,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:25,19.9,85.0,17.3,20.2,22.4,19.9,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:30,19.8,85.0,17.2,20.1,22.2,19.8,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:35,20.0,85.0,17.4,20.3,22.6,20.0,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:40,19.4,87.0,17.2,19.7,21.8,19.4,1022.69,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:45,19.5,87.0,17.3,19.8,22.0,19.5,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:50,19.2,88.0,17.2,19.5,21.7,19.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 20:55,19.2,88.0,17.2,19.5,21.7,19.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:00,19.3,89.0,17.4,19.6,21.8,19.3,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:05,19.4,88.0,17.3,19.7,21.9,19.4,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:10,19.4,87.0,17.2,19.7,21.8,19.4,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:15,19.4,88.0,17.3,19.7,21.9,19.4,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:20,19.3,87.0,17.1,19.6,21.7,19.3,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:25,19.7,87.0,17.5,20.0,22.3,19.7,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:30,19.6,86.0,17.2,19.9,22.1,19.6,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:35,19.5,86.0,17.1,19.8,21.9,19.5,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:40,19.1,87.0,16.9,19.3,21.4,19.1,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:45,19.3,87.0,17.1,19.6,21.7,19.3,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:50,19.2,87.0,17.0,19.4,21.6,19.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 21:55,19.1,87.0,16.9,19.3,21.4,19.1,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 22:00,19.2,87.0,17.0,19.4,21.6,19.2,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 22:05,19.0,87.0,16.8,19.2,21.3,19.0,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 22:10,18.9,87.0,16.7,19.1,21.1,18.9,1023.03,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/29/05 22:15,19.1,87.0,16.9,19.3,21.4,19.1,1022.69,0.0,0.0,0.0,338.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:20,21.9,78.0,17.9,22.2,24.6,21.9,1004.06,0.0,0.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:25,21.3,80.0,17.7,21.6,23.9,21.3,1004.06,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:30,21.6,80.0,18.0,21.9,24.4,21.6,1004.06,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:35,23.9,73.0,18.7,24.2,27.0,23.9,1004.06,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:40,23.3,74.0,18.4,23.6,26.2,23.3,1004.06,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:45,24.4,71.0,18.8,24.7,27.5,24.4,1004.06,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:50,25.4,68.0,19.1,25.8,28.7,25.4,1004.06,0.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 11:55,26.3,67.0,19.7,27.6,29.8,26.3,1004.06,0.0,0.0,2.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:00,25.6,68.0,19.3,26.0,28.9,25.6,1003.73,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:05,25.9,68.0,19.5,27.1,29.3,25.9,1003.73,0.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:10,24.9,69.0,18.8,25.2,28.1,24.9,1003.73,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:15,25.0,69.0,18.9,25.3,28.2,25.0,1003.73,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:20,25.8,68.0,19.4,26.9,29.2,25.8,1003.39,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:25,24.2,69.0,18.2,24.5,27.1,24.2,1003.39,0.0,2.0,2.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:30,26.0,66.0,19.2,27.2,29.3,26.0,1003.39,0.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:35,27.0,65.0,19.8,28.4,30.6,27.0,1003.39,0.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:40,27.4,64.0,19.9,28.9,31.1,27.4,1003.05,0.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:45,28.0,63.0,20.3,29.8,31.8,28.0,1003.05,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:50,26.4,68.0,20.0,27.8,30.1,26.4,1003.05,0.0,0.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 12:55,25.2,70.0,19.3,25.6,28.6,25.2,1003.05,0.0,5.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:00,25.0,69.0,18.9,25.3,28.2,25.0,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:05,25.7,69.0,19.6,26.9,29.2,25.7,1002.71,1.0,2.0,0.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:10,25.2,69.0,19.1,25.6,28.5,25.2,1002.71,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:15,24.6,70.0,18.8,24.9,27.7,24.6,1002.71,1.0,0.0,2.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:20,23.0,73.0,17.9,23.3,25.7,23.0,1002.71,1.0,0.0,2.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:25,23.4,74.0,18.5,23.7,26.4,23.4,1002.37,1.0,2.0,0.0,45.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:30,23.3,73.0,18.2,23.6,26.2,23.3,1002.37,1.0,0.0,0.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:35,23.5,75.0,18.8,23.9,26.7,23.5,1002.37,1.0,0.0,0.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:40,23.2,76.0,18.7,23.6,26.3,23.2,1002.37,1.0,0.0,0.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:45,23.3,76.0,18.8,23.7,26.4,23.3,1002.37,1.0,0.0,0.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:50,22.7,76.0,18.3,23.1,25.6,22.7,1002.03,1.0,0.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 13:55,23.1,75.0,18.4,23.4,26.1,23.1,1002.03,1.0,2.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:00,23.3,73.0,18.2,23.6,26.2,23.3,1002.03,1.0,0.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:05,22.0,75.0,17.3,22.2,24.5,22.0,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:10,23.3,72.0,17.9,23.6,26.1,23.3,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:15,23.5,73.0,18.4,23.8,26.4,23.5,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:20,23.1,71.0,17.6,23.3,25.7,23.1,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:25,23.7,71.0,18.2,24.0,26.6,23.7,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:30,23.5,73.0,18.4,23.8,26.4,23.5,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:35,23.5,72.0,18.2,23.8,26.3,23.5,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:40,23.4,73.0,18.3,23.7,26.3,23.4,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:45,23.9,73.0,18.7,24.2,27.0,23.9,1002.03,1.0,0.0,0.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:50,23.6,71.0,18.1,23.9,26.4,23.6,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 14:55,23.9,73.0,18.7,24.2,27.0,23.9,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:00,23.8,74.0,18.8,24.2,26.9,23.8,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:05,24.0,73.0,18.8,24.4,27.2,24.0,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:10,23.8,74.0,18.8,24.2,26.9,23.8,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:15,23.8,71.0,18.2,24.1,26.7,23.8,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:20,23.9,71.0,18.3,24.2,26.8,23.9,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:25,23.8,73.0,18.7,24.1,26.8,23.8,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:30,23.7,73.0,18.6,24.1,26.8,23.7,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:35,23.7,74.0,18.8,24.1,26.9,23.7,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:40,23.9,74.0,18.9,24.3,27.1,23.9,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:45,22.7,73.0,17.6,22.9,25.3,22.7,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:50,22.7,74.0,17.8,23.0,25.4,22.7,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 15:55,23.2,75.0,18.6,23.6,26.2,23.2,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:00,23.1,75.0,18.4,23.4,26.1,23.1,1002.03,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:05,23.0,76.0,18.6,23.3,26.0,23.0,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:10,22.7,76.0,18.3,23.1,25.6,22.7,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:15,22.8,74.0,17.9,23.1,25.5,22.8,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:20,22.4,77.0,18.2,22.7,25.2,22.4,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:25,22.4,76.0,17.9,22.7,25.2,22.4,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:30,22.1,77.0,17.9,22.4,24.8,22.1,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:35,22.1,76.0,17.7,22.4,24.8,22.1,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:40,21.9,78.0,17.9,22.2,24.6,21.9,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:45,22.0,78.0,18.0,22.3,24.8,22.0,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:50,21.9,78.0,17.9,22.2,24.6,21.9,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 16:55,21.5,78.0,17.5,21.7,24.1,21.5,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:00,21.2,80.0,17.6,21.5,23.8,21.2,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:05,20.8,81.0,17.4,21.0,23.3,20.8,1002.37,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:10,20.4,82.0,17.2,20.6,22.8,20.4,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:15,20.3,82.0,17.1,20.5,22.7,20.3,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:20,20.3,81.0,16.9,20.5,22.6,20.3,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:25,20.0,81.0,16.6,20.2,22.2,20.0,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:30,18.9,86.0,16.5,19.1,21.1,18.9,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:35,18.7,87.0,16.5,18.9,20.9,18.7,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:40,19.0,86.0,16.6,19.2,21.2,19.0,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:45,19.3,85.0,16.7,19.5,21.6,19.3,1002.71,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:50,19.4,84.0,16.6,19.6,21.6,19.4,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 17:55,18.6,87.0,16.4,18.8,20.8,18.6,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:00,18.8,87.0,16.6,19.0,21.0,18.8,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:05,18.2,88.0,16.2,18.4,20.3,18.2,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:10,18.3,88.0,16.3,18.4,20.4,18.3,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:15,18.2,88.0,16.2,18.4,20.3,18.2,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:20,17.7,89.0,15.9,17.9,19.7,17.7,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:25,17.6,89.0,15.8,17.8,19.5,17.6,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:30,18.1,87.0,15.9,18.2,20.1,18.1,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:35,17.5,89.0,15.7,17.6,19.3,17.5,1003.05,1.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:40,17.3,89.0,15.4,17.4,19.1,17.3,1003.05,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:45,17.0,90.0,15.3,17.1,18.7,17.0,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 18:50,16.9,90.0,15.2,17.0,18.6,16.9,1003.39,1.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:20,16.7,90.0,15.1,16.8,18.4,16.7,1003.39,1.0,3.0,3.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:35,16.3,91.0,14.8,16.3,17.8,16.3,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:40,16.3,91.0,14.8,16.3,17.8,16.3,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:45,16.4,91.0,14.9,16.4,18.0,16.4,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:50,16.6,90.0,14.9,16.7,18.2,16.6,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 19:55,16.6,90.0,14.9,16.7,18.2,16.6,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 20:35,16.1,90.0,14.4,16.1,17.6,16.1,1003.73,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 20:45,16.1,90.0,14.4,16.1,17.6,16.1,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 20:55,16.5,89.0,14.7,16.6,18.0,16.5,1003.73,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:00,15.8,91.0,14.3,15.8,17.2,15.8,1003.73,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:05,16.3,91.0,14.8,16.3,17.8,16.3,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:10,16.4,90.0,14.7,16.4,17.9,16.4,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:15,16.1,91.0,14.7,16.2,17.6,16.1,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:20,16.1,91.0,14.7,16.2,17.6,16.1,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:30,16.1,91.0,14.7,16.2,17.6,16.1,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:35,16.4,89.0,14.6,16.4,17.8,16.4,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 21:40,16.4,89.0,14.6,16.4,17.8,16.4,1003.39,1.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:15,16.0,90.0,14.3,16.0,17.4,16.0,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:20,16.0,89.0,14.2,16.0,17.3,16.0,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:25,16.3,89.0,14.4,16.3,17.7,16.3,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:30,16.2,88.0,14.2,16.2,17.6,16.2,1003.05,0.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:35,16.5,89.0,14.7,16.6,18.0,16.5,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:40,16.3,87.0,14.1,16.2,17.6,16.3,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:45,16.6,87.0,14.4,16.6,18.0,16.6,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:50,16.4,87.0,14.2,16.3,17.7,16.4,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 22:55,16.4,86.0,14.1,16.3,17.7,16.4,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:00,16.4,87.0,14.2,16.3,17.7,16.4,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:05,16.0,89.0,14.2,16.0,17.3,16.0,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:10,15.9,88.0,13.9,15.8,17.1,15.9,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:15,15.8,89.0,13.9,15.7,17.1,15.8,1003.05,0.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:20,15.7,89.0,13.9,15.7,16.9,15.7,1003.05,0.0,3.0,2.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:25,15.8,89.0,13.9,15.7,17.1,15.8,1003.05,0.0,0.0,2.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:30,16.0,88.0,14.0,15.9,17.3,16.0,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:35,16.1,88.0,14.1,16.1,17.4,16.1,1003.05,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:40,16.3,86.0,13.9,16.2,17.5,16.3,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:45,15.8,88.0,13.8,15.7,16.9,15.8,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:50,16.2,87.0,14.1,16.2,17.5,16.2,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/30/05 23:55,16.5,86.0,14.2,16.4,17.8,16.5,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/31/05 00:00,16.2,87.0,14.1,16.2,17.5,16.2,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/31/05 00:05,16.1,88.0,14.1,16.1,17.4,16.1,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/31/05 00:10,16.0,88.0,14.0,15.9,17.3,16.0,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/31/05 00:15,16.0,88.0,14.0,15.9,17.3,16.0,1002.71,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/31/05 00:20,16.2,87.0,14.1,16.2,17.5,16.2,1002.37,0.0,0.0,0.0,293.0,,,,,,,,,
